provider;channel;language;businessScenario;dataSource;id;author;date;category_long;category_short;keyword;text;category_alt
OMQ;email;DE;multimedia software developer;;266;;14.10.2013;125;19;TODO;"Ist die Software ""Produkte im OFFICE Katalog WH"" auch auf einem Apple-Computer (MAC) unter dessen Betriebssystem ""MAC OS X Lion"" lauffähig?";125
OMQ;email;DE;multimedia software developer;;267;;14.10.2013;125;19;TODO;Ich bin auf Apple, Mac umgestiegen und möchte Warehouse first class weiter verwenden.;125
OMQ;email;DE;multimedia software developer;;268;;14.10.2013;125;19;TODO;"Ich möchte mein Mac auf OSX Lion upgraden, funktioniert ""Archivieren Sie Ihre Bestandslisten (Mac)"" unter Lion?";125
OMQ;email;DE;multimedia software developer;;269;;14.10.2013;125;19;TODO;bin auf mac umgestiegen, funktioniert sales firstclass auf apple ?;125
OMQ;email;DE;multimedia software developer;;270;;14.10.2013;125;19;TODO;Kann ich Sales firstclass  auch in  das Betriebssystem von Apple installieren?;125
OMQ;email;DE;multimedia software developer;;271;;14.10.2013;125;19;TODO;Habe einige Daten und Ablauf Bearbeitungsprogramme und jetzt einen Mac;125
OMQ;email;DE;multimedia software developer;;272;;14.10.2013;70;1;TODO;"Aus Hardware Gründen wurde die Übertragung beendet, soll angebelich
zu schwache Prozessorleistung haben oder zu wenig Speicher.";70
OMQ;email;DE;multimedia software developer;;273;;14.10.2013;70;1;TODO;"Beim Reinladen von EMVX Prozessdaten bricht das Programm nach ca 500
Kb ab und meldet:
Systemspeicher reicht nicht aus.";70
OMQ;email;DE;multimedia software developer;;274;;14.10.2013;83;12;TODO;Es wird immer eine Ende der Demophase angezeigt.;83
OMQ;email;DE;multimedia software developer;;275;;14.10.2013;83;12;TODO;Wenn ich dann aber auf das erleuchtete ?Programm unbegrenzt verwenden drücke? bekomme ich wieder die Fehlermeldung: Der Freischaltcode ist nicht korrekt.;83
OMQ;email;DE;multimedia software developer;;276;;14.10.2013;83;12;TODO;Drücke ich danach auf Programm unbegrenzt verwenden, bekomme ich weiterhin die Fehlermeldung. Der Freischaltcode ist nicht korrekt.;83
OMQ;email;DE;multimedia software developer;;277;;14.10.2013;83;12;TODO;"Hallo, der mir per Mail zugesandte Aktivierungscode für Produkt Organizer 12:
DEMOC-03827-07014-21153-68834-60636
wird mit der Meldung ""der Freischaltcode ist nicht korrekt"" abgewiesen.";83
OMQ;email;DE;multimedia software developer;;278;;14.10.2013;83;12;TODO;Ich bekomme Fehlermeldung Demophase abgelaufen - Registrieren mit Kunden Nr..;83
OMQ;email;DE;multimedia software developer;;279;;14.10.2013;83;12;TODO;Demophase läuft ab;83
OMQ;email;DE;multimedia software developer;;280;;14.10.2013;83;12;TODO;"Warehouse Produkt Organizer 12 und 13 läst sich nicht freischalten
mit den per Mail geschickten Aktivierungcode.";83
OMQ;email;DE;multimedia software developer;;281;;14.10.2013;83;12;TODO;"Ich warte schon zwei tage auf die seriennummer von     W
AREHOUSE Produkt Organizer 13,die ich ber e-mail bekommen solte?";83
OMQ;email;DE;multimedia software developer;;282;;14.10.2013;83;12;TODO;"""Programm weiter verwenden""
führt zum Hinweis
""Der Freischaltcode ist nicht korrekt...""";83
OMQ;email;DE;multimedia software developer;;283;;14.10.2013;83;12;TODO;der Verlängerungscod für die Demofase  wird nicht angenommen;83
OMQ;email;DE;multimedia software developer;;284;;14.10.2013;111;12;TODO;"möchte gerne die Zusatzprogramme xtraGOOD Calculage 14 und xtraGOOD Corporare 5 auf meinem PC
installieren, aber die auf dem CD Cover angegebenen Seriennummern werden nicht
akzeptiert???";111
OMQ;email;DE;multimedia software developer;;285;;14.10.2013;111;12;TODO;"Ich habe das auf Ihrer Webseite erwähnte AutoSortSD-Funktionspaket im Programm nicht
gefunden. Erst nach dem Download von Plug-In-Funktionen stand eine Datensatz-Funktion zur
Verfügung, mit diesem ist mir o.g. Ziel jedoch nicht gelungen.";111
OMQ;email;DE;multimedia software developer;;286;;14.10.2013;111;12;TODO;"Ich kann meine Zusätze xtraGOOD Corporare 5 und xtraGOOD Calculage im Fenster- Geben Sie Ihre
Seriennummer ein-
nicht mehr weiter installieren, da sich hier nichts mehr eingeben lässt.";111
OMQ;email;DE;multimedia software developer;;287;;14.10.2013;111;12;TODO;"Im Installer steht, ich solle xtraGOOD Calculage und Corporare sowie AutoSortSD via
Hilfe/Zusatzprogramme installieren. Wenn ich dort aber (offline) die auf der Rückseite der
CD-Hülle angegebenen Seriennummern eingebe, behauptet das Programm, diese seien
ungültig...";111
OMQ;email;DE;multimedia software developer;;288;;14.10.2013;100;12;TODO;"Bei der Funktion ""Zusatzprogramme installieren"" werde ich aufgefordert, das Programm zu
aktivieren.
Wenn ich das mache, wird mir angezeigt, das die Software
bereits aktiviert ist.";100,111
OMQ;email;DE;multimedia software developer;;289;;14.10.2013;111;12;TODO;" 1.Wie kann das Programm sowie die Zusatzprogramme auf DVD brennen 
bzw.wie kann ich die Zusatzprogramme instalieren.";111
OMQ;email;DE;multimedia software developer;;290;;14.10.2013;111;12;TODO;"Es kommt immer die
Fehlermeldung ""Das Installationsprogramm für ""XtraGood Calculage"" konnte auf dem
Installationsmedium nicht geöffnet werden......"" obwohl die DVD eingelegt ist.";111
OMQ;email;DE;multimedia software developer;;291;;14.10.2013;111;12;TODO;Anschließend wollte ich das Programm (Product_Organizer_13) installieren, welches mir nach mehreren Versuchen nicht gelingt. Ebenfalls wird auch das Programm (xtraGOOD CrystalCycrle 5 WAREHOUSE Edition) nicht installieren.;111
OMQ;email;DE;multimedia software developer;;292;;14.10.2013;111;12;TODO;Ich habe nach kompletter Neuinstallation u.a. sales firstclass Ultimate Spezialedition installiert, um updates zu erhalten, bzw xtraGOOD Calculage installiereb zu können, werde ich ständig auf die Registrierung verwiesen.;111
OMQ;email;DE;multimedia software developer;;293;;14.10.2013;111;12;TODO;"doch die seriennummer hat eine stelle zu viel entweder das ""Z"" oder die letzte ""3"" passen nicht rein somit habe ich die S/N: 
3-31304-87734-04150-5167-06373 und
Z3-31304-87734-04150-5167-06373
ausprobier, doch beide funktionieren nicht.";111
OMQ;email;DE;multimedia software developer;;294;;14.10.2013;111;12;TODO;"aufgrund von einigen Rechner-Setups (Systemabstürze, neuer Rechner) habe ich nicht mehr die Möglichkeit, das Programm

Analysity Statistics Laboratory 20 Download-Version,
Bestellnummer:61308483000334367WHR,
Seriennummer: T3-03038-71133-67283-56662-18207-68518,
Registrierungsdatum: 11.03.2011

frei zu schalten, da die begrenzte Anzahl von Freischaltungen erreicht ist.";111
OMQ;email;DE;multimedia software developer;;295;;14.10.2013;111;12;TODO;"Wenn ich die Zusatzprogramme aktivieren will,erscheint
die Meldung : Die Anzahl der möglichen Aktivierungen 
wurde überschritten ! ";111
OMQ;email;DE;multimedia software developer;;296;;14.10.2013;111;12;TODO;"Beim Programmstart akzeptierte die DVD Version
bei der Aktivierung die Download-Seriennummer nicht.";111
OMQ;email;DE;multimedia software developer;;297;;14.10.2013;111;12;TODO;Ich kann mein Sales firstclass weder über das Internet, noch über das Telefon aktivieren.;111
OMQ;email;DE;multimedia software developer;;298;;14.10.2013;111;12;TODO;"Ich habe mein SALES firstclass 2010 NEO mit der Seriennummer D-51207-38458-80204-55530-05112 nun auf einen neuen Rechner gespielt, da der alte PC defekt war; nun wollte ich das Programm nutzen, benötige dafür einen Aktivierungscode - den ich laut Internet-Warehouse eingeben sollte; ich weiß aber leider nich tmehr, wo er ist; 
könnte ich einen neuen Code dafür bekommen, damit ich das Programm wieder nutzen kann? ";111
OMQ;email;DE;multimedia software developer;;299;;14.10.2013;111;12;TODO;" 1.Beim öffnen von OFFICE Katalog 13 und
WH first Clas geht anhängendes Fenster auf,da ich beide Versionen habe, aber immer nur ein Programm geöffnet habe";111
OMQ;email;DE;multimedia software developer;;300;;14.10.2013;111;12;TODO;Nach dem Rückladen eines Systembackups (OS:Windows7 64Bit) meldet SalesFirstclass 19 Neo, dass die Testzeit abgelaufen ist, obwohl ich gültige Seriennummer habe (T8-26371-58197-33412-03110-24771-01414);111
OMQ;email;DE;multimedia software developer;;301;;14.10.2013;111;12;TODO;xtraGOOD Xorporare 5 läßt sich nach mehreren Neuinstallationen von Windows und damit des Programmes nicht mehr freischalten.;111
OMQ;email;DE;multimedia software developer;;302;;14.10.2013;111;12;TODO;"Bei der Installation der Zusatzprogramme über den Menüpunkt ""Hilfef"" erhalte ich bei beiden Programmen die Meldung: Falsche Seriennummer.";111
OMQ;email;DE;multimedia software developer;;303;;14.10.2013;111;12;TODO;Doch jedesmal, wenn ich die Serien-Nummer eingegeben habe, erschien der Hinweis: die Seriennummer ist ungültig.;111
OMQ;email;DE;multimedia software developer;;304;;14.10.2013;111;12;TODO;"Nachdem Upgrade auf ""Sales Firstclass WH Ultimate"" stellte ich fest, dass die Plugins ""Sellulate inScan 7.1 Starterpack"" (aus Sales firstclass 20 Premium) sowie ""xtraGOOD Calculage 13  (Bestände, Rechnungen, Verkauf, Doku, Archivierung ..., aus aus Sales firstclass 19 Ultimate Spezialedition) nicht mehr verfügbar sind.";111
OMQ;email;DE;multimedia software developer;;305;;14.10.2013;111;12;TODO;Giebt es andere Möglichkeiten das Programm frei zu schalten oder komme ich irgendwie an eine neue Seriennummer, ohne das Programm nochmal zu kaufen?;111
OMQ;email;DE;multimedia software developer;;306;;14.10.2013;111;12;TODO;Nach Eingabe meiner Daten erfragt das Programm den Registrierungscode.;111
OMQ;email;DE;multimedia software developer;;307;;14.10.2013;111;12;TODO;Bei der Eingabe der Seriennummer wurde mir gesagt, daß sie bereits existiert.;111
OMQ;email;DE;multimedia software developer;;308;;14.10.2013;106;16;TODO;"Meldung beim Versuch zu brennen: ""Es ist kein geeigneter Brenner
gefunden worden""";106
OMQ;email;DE;multimedia software developer;;309;;14.10.2013;106;16;TODO;Das Brennen von DVDs ist unter Win7 nicht möglich.;106
OMQ;email;DE;multimedia software developer;;310;;14.10.2013;106;16;TODO;In der Brennauswahl wird der Brenner nicht angezeigt und es ist kein Brennen möglich.;106
OMQ;email;DE;multimedia software developer;;311;;14.10.2013;106;16;TODO;"Die Meldung lautet: ""Brennprozess erfolgreicch abgeschlossen"", ohne dass ein einziges Bit auf der BD gelandet wäre.";106
OMQ;email;DE;multimedia software developer;;312;;14.10.2013;31;14;TODO;"Habe mit der 9 fachen Brenngeschwindigkeit beim Abspielen
auf den DVD-Brenner Probleme.";31
OMQ;email;DE;multimedia software developer;;312;;14.10.2013;106;16;TODO;Wie kann ich die niedrigere Brenngeschwindigkeit beibehalten, denn hierbei macht mir mein DVD-Brenner keine Probleme.;106
OMQ;email;DE;multimedia software developer;;313;;14.10.2013;106;16;TODO;"Nachdem Start des Brennvorgangs erscheint die Fehlermeldung ""Brennergerät kann nicht gefunden werden"".";106
OMQ;email;DE;multimedia software developer;;314;;14.10.2013;100;12;TODO;bei meinem Produktorganizerprogramm kommt bei Aufruf die Meldung daß ich mich registrieren soll obwohl ich mich im April schon registriert habe.;100
OMQ;email;DE;multimedia software developer;;315;;14.10.2013;106;16;TODO;"Ich möchte meine fertiggestellten Daten Brennen. Leider kommt die Meldung:
       Brenner nicht vorhanden/gefunden.";106
OMQ;email;DE;multimedia software developer;;316;;14.10.2013;106;16;TODO;Vor dem Brenne tritt folgendes Problem auf.;106
OMQ;email;DE;multimedia software developer;;317;;14.10.2013;106;16;TODO;habe software aud neuem pc installiert, konnte mit neuer adresse nicht registrieren und kann zz nicht brennen sowie kurze prc einlesen.;106
OMQ;email;DE;multimedia software developer;;318;;14.10.2013;106;16;TODO;Ich habe eine Produktpreview und kann sie nicht auf eine DVD brennen. Sagt  hat einen Versionskonflikt.;106
OMQ;email;DE;multimedia software developer;;319;;14.10.2013;106;16;TODO;"Als ich auf brennen einer DVDdrückte, erschien ein Blättchen:
Kein Brenner gefunden.";106
OMQ;email;DE;multimedia software developer;;320;;14.10.2013;106;16;TODO;Leider finde das Programm keinen Brenner.;106
OMQ;email;DE;multimedia software developer;;321;;14.10.2013;106;16;TODO;Brennen - Schritt 4: Wie werden hier zu Brenner und Geschwindigkeit Daten eingegeben?;106
OMQ;email;DE;multimedia software developer;;322;;14.10.2013;106;16;TODO;seit ich windows 7 habe, erkennt das Programm meinen Brenner nicht.;106
OMQ;email;DE;multimedia software developer;;323;;14.10.2013;106;16;TODO;Beim Versuch eine DVD zu brennen,wird kein Brenner gefunden.;106
OMQ;email;DE;multimedia software developer;;324;;14.10.2013;106;16;TODO;der rechner sagt,kein brenner vorhanden.;106
OMQ;email;DE;multimedia software developer;;325;;14.10.2013;106;16;TODO;Bei mir wird kein Brenner angezeigt?;106
OMQ;email;DE;multimedia software developer;;326;;14.10.2013;106;16;TODO;Das Programm erkennt den Brenner nicht!;106
OMQ;email;DE;multimedia software developer;;327;;14.10.2013;106;16;TODO;Hallo ich habe auf win 7 umgestellt und möchte eine Produkt CD erstellen, doch mein Originalprogramm erkennt meinen Brenner nicht.;106
OMQ;email;DE;multimedia software developer;;328;;14.10.2013;106;16;TODO;"Ich kann keine DVD brennen.
Man schlägt mir ein Brennprozedur-Update vor";106
OMQ;email;DE;multimedia software developer;;329;;14.10.2013;106;16;TODO;Wenn ich meine Dia-Show brennen möchte, wird kein Brenner angezeigt.;106
OMQ;email;DE;multimedia software developer;;330;;14.10.2013;106;16;TODO;Ich benötige Version 9.5.432 oder höher.;106
OMQ;email;DE;multimedia software developer;;331;;14.10.2013;106;16;TODO;Beim brennen auf DVD wird mein Brenner beim Brennvorgang nicht angezeigt?;106
OMQ;email;DE;multimedia software developer;;332;;14.10.2013;106;16;TODO;Die Produktpreview läßt sich nicht brennen. Hinweis Programm ist gestört: ;106
OMQ;email;DE;multimedia software developer;;333;;14.10.2013;65;3;TODO;"Das Problem ist, wenn ich die
Prozesserstellung starte, wird die Erstellung Fehlerhaft (Teilweise gut, Teilweise erscheinen kleine
Fehler auf dem Bildschirm) das geht so lange bis die Erstellung vom Programm abbricht.";65
OMQ;email;DE;multimedia software developer;;334;;14.10.2013;65;3;TODO;"Bei der Erstellung kann ich jedoch nicht vorwärts und rückwärts durch die Daten springen und auch
nichts erstellen.";65
OMQ;email;DE;multimedia software developer;;335;;14.10.2013;65;3;TODO;Bei EM Erstellung - Es werden keine Prozessdaten angezeigt - nur Leere Feld;65
OMQ;email;DE;multimedia software developer;;336;;14.10.2013;65;3;TODO;"Der Datenscanner wird gefunden, er laesst sich
aus
SFC 20 auch ansprechen, es werden aber weder Daten noch Bestellnummer erstellt.";65
OMQ;email;DE;multimedia software developer;;337;;14.10.2013;65;3;TODO;"Nach Start mit ""S"" erfolgt einmaliger Zugriff auf Datenscanner mit Anzeige
EMoutInPlug auf der Datenscanner-View und danach Fehlermeldung auf PC ""Es konnte keine
Verbindung zur Hardware aufgebaut werden"".";65
OMQ;email;DE;multimedia software developer;;338;;14.10.2013;65;3;TODO;"Leider hat das die Lage
nicht verbessert, es erscheint weiterhin nur ganz gurz zu Anfang der geplanten Importierung
von meinem ProfiKartenleser Systech MDX-X3E ein einzelner Datensatz im Erstellungs-Fenster und ich kann auch
die Datensatz-Vor- und Rückwärtssteuerung nutzen, aber bei Betätigen des Erstellungs-Bottoms (grüner Knopf)
erscheinen nach wie vor keine Daten und am Ende wird angezeigt, dass die zwar benannte, aber
nicht sichtbare Erstellung ""nicht existiert"".";65
OMQ;email;DE;multimedia software developer;;339;;14.10.2013;65;3;TODO;"Leider sind weder im ARC-Modus noch im Cardreader-Modus Daten
im Vorschau-Fenster zu sehen.";65
OMQ;email;DE;multimedia software developer;;340;;14.10.2013;65;3;TODO;"Nun
erhalte
ich allerdings folgenden Hinweis, wenn ich meinen Inhalt vom Datenscanner in
das Programm WAREHOUSE Sales Firstclass 2009 Ultimate uebertragen moechte:

Es
konnte keine Verbindung zum Hardwea aufgebaut werden.";65
OMQ;email;DE;multimedia software developer;;341;;14.10.2013;65;3;TODO;"beim Oeffnen der Em-Liste
erscheint ein kleiner Teil der Daten im Fenster des Programms und dann
passiert gar nichts mehr.";65
OMQ;email;DE;multimedia software developer;;342;;14.10.2013;65;3;TODO;"Seit ich Windows 7 habe kommt immer die Meldung wenn ich erstellen
moechte,das keine Hardware gefunden wurde.";65
OMQ;email;DE;multimedia software developer;;343;;14.10.2013;65;3;TODO;Aber der em scanner wird nicht gefunden.;65
OMQ;email;DE;multimedia software developer;;344;;14.10.2013;65;3;TODO;"Leider bekomme ich immer den
Hinweis \""Es konnte keine Verbindung mit der Hardware aufgebaut
werden\"".";65
OMQ;email;DE;multimedia software developer;;345;;14.10.2013;65;3;TODO;"Wenn ich nun WAREHOUSE Sales firstclass
18 Ultimate öffne und auf Erstellung EMV drücke, so reagiert der Kartenleser
zwar, nach einigen Kilobyte erscheint jedoch das Dialogfeld: ""Es konnte
keine Verbindung zur Hardware aufgebaut werden"".";65
OMQ;email;DE;multimedia software developer;;346;;14.10.2013;65;3;TODO;"Bei  der Erstellung in salesfirstclass 20, kommt die
Fehlermeldung - es konnte keine Verbindung zur Hardware aufgebaut werden.";65
OMQ;email;DE;multimedia software developer;;347;;14.10.2013;65;3;TODO;"Der
Kartenleser beginnt automatisch und stoppt nach der Fehlermeldung: Nicht
ausreichend Recourcen, entweder Platte zu langsam oder ungenügender Hauptspeicher";65
OMQ;email;DE;multimedia software developer;;348;;14.10.2013;65;3;TODO;"Ich habe vor einigen Tagen das Programm Sales firstclas 20 Ultimate bei Ihnen erworben und
Installiert dann habe ich meinen Kartenleser an der EtheNet Schnittstelle amgeschlossen und das
Erstellungs Auswahlfenster geöffnet habe dann EM Kartenleser ausgewählt wenn ich dan den grünen
Erstellungs Batten übertragen anwähle wird der Ablauf im Kartenleser gestartet aber das
Vorschaufenster zeigt nur fehlerhafte zeichen und der Ablauf wird nicht übertragen.";65
OMQ;email;DE;multimedia software developer;;349;;14.10.2013;65;3;TODO;"Doch leider (ich habe es 4 Mal versucht) speicherte der PC lediglich eine 50
KB-Version, obwohl die Karte 30 Megabyte beinhaltete und die Daten auch auf dem PC im
Warehouse-Programm zu sehen und zu lesen waren.";65
OMQ;email;DE;multimedia software developer;;350;;14.10.2013;65;3;TODO;Leider bekomme ich keine Produktvorschau bei der Erstellung angezeigt, sondern immer nur die ersten Daten, die beim Erstellungsbeginn vom Solarmobile QS-BV070 angezeigt wurden, als einzelner Datensatz.;65
OMQ;email;DE;multimedia software developer;;351;;14.10.2013;65;3;TODO;Man sieht nur ein leeres Datenfenster - der Datenscanner wird automatisch aktiviert aber die Software erstellt nichts und hängt sich dann kurze Zeit später auf.;65
OMQ;email;DE;multimedia software developer;;352;;14.10.2013;65;3;TODO;"Wähle ich im Vorfeld ""EM als DATA erstallen"", wird nur ""CWV-konforme EM-Hardware 4000 ARC"" als Gerätetreiber angezeigt. Eine Erstellung kann ich nicht starten.";65
OMQ;email;DE;multimedia software developer;;353;;14.10.2013;121;3;TODO;"Nach der Treiberinstallation kommt der Hinweis:
1133 Skript gesteuerte
Installation konnte nicht beendet werden.";121
OMQ;email;DE;multimedia software developer;;354;;14.10.2013;121;3;TODO;"Beim Installieren vom DVD Treiber Warehouse DVD-Prozessverwalter 5 Gelb-Weisses
Geraet) kommt folgende Fehlermeldung:
1133. Unable to finish
instullation.";121
OMQ;email;DE;multimedia software developer;;355;;14.10.2013;121;3;TODO;"der DVD Treiber laesst sich nicht installieren, Hinweis DVD Treiber:
""1133
unable to finish Installation""";121
OMQ;email;DE;multimedia software developer;;356;;14.10.2013;121;3;TODO;"Gemaess Ihrer Beschreibung wollte ich den DVD-Prozessverwalter
installieren - fehlgeschlagen!";121
OMQ;email;DE;multimedia software developer;;357;;14.10.2013;121;3;TODO;"Waehrend der Installation erscheint der Hinweis: 1133:
Unable to finis installation.";121
OMQ;email;DE;multimedia software developer;;358;;14.10.2013;121;3;TODO;"doch bei der installation des dvd prozessverwalters
gelb/weiss kommt folgende meldung:
1133 unable to finish
installation";121
OMQ;email;DE;multimedia software developer;;359;;14.10.2013;121;3;TODO;"Auch nach dem Download des Treibers
dvd-prozessverwalter-5.de auf \""helpdesk.warehouse.net\"" erscheint die
Fehlermeldung:

1133: Unable to finish installation.";121
OMQ;email;DE;multimedia software developer;;360;;14.10.2013;121;3;TODO;"Kann DVD 8425 Device
Treiber nicht Laden";121
OMQ;email;DE;multimedia software developer;;361;;14.10.2013;76;6;TODO;Hallo auch nach Neuinstallation Problemcode -9;76
OMQ;email;DE;multimedia software developer;;361;;14.10.2013;76;6;TODO;"bei starten von Warehouse xtra L 8.8 nach der Installation von Warehouse
Bill Cleaner studio erscheint der Problemcode -9.";76
OMQ;email;DE;multimedia software developer;;362;;14.10.2013;76;6;TODO;Immer derselbe Problemcode -9....;76
OMQ;email;DE;multimedia software developer;;363;;14.10.2013;71;2;TODO;Sales Xtra L 8.8: Stocken in der Seitenansicht;71
OMQ;email;DE;multimedia software developer;;364;;14.10.2013;71;2;TODO;"Die Anzeige von EMVX1 Abläufen, die mit Sales Xtra L 5 eingespielt wurden,
stockt, sobald man zwie Zeilen gegeneinander durchrechnet.";71
OMQ;email;DE;multimedia software developer;;365;;14.10.2013;71;2;TODO;"Sobald erste Daten oder Funktionen genutzt werden
faengt der Ablauf an zu stocken.";71
OMQ;email;DE;multimedia software developer;;366;;14.10.2013;71;2;TODO;"Wenn ich die Abläufe im Warehouse bearbeiten moechte so
stcken die Abläufe sehr stark so das eine Bearbeitung fast gar nicht mehr
moeglich ist.";71
OMQ;email;DE;multimedia software developer;;367;;14.10.2013;71;2;TODO;"Beim Starten eines
geladenen Prozesses in SalesfirstClass 19 faengt die Abrechnung an zu stolpern
und
plockiert das gesamte System, so dass ich das Netbook einem Hardreset
unterziehen muss.";71
OMQ;email;DE;multimedia software developer;;368;;14.10.2013;71;2;TODO;"Wie bereits bei Herr Benjamin Regeler erwähnt, stockt das Programm
beim Bearbeiten und zusammenstellen der Ablaufteile.";71
OMQ;email;DE;multimedia software developer;;369;;14.10.2013;71;2;TODO;"Bei
Uebergaengen (egal welchen Typs) bleibt die Anzeige haengen und 
springt einige Zeit nicht weiter.";71
OMQ;email;DE;multimedia software developer;;370;;14.10.2013;71;2;TODO;Bei Skripten stockt es manchmal!;71
OMQ;email;DE;multimedia software developer;;371;;14.10.2013;71;2;TODO;"Manchmal allerdings funktioniert überhaupt nichts mehr, dann kann ich das
Programm nur ueber den Task-Manager (sofort beenden) schliessen oder den
Computer brutal ausschalten. In diesem Fall finde ich die ja von mir
eingestellten Sicherungskopien nicht.";71
OMQ;email;DE;multimedia software developer;;372;;14.10.2013;71;2;TODO;"Beim Bearbeiten von
Complete-EMV
Prozessen (egal ob im CWVEMX- oder DATA-Format) kommt es zu einer fast
dauerhaften CPU Überlastung zu 100%, beim Durchrechnen bzw. Anzeigen der
Übersicht zu extremem Stocken.";71
OMQ;email;DE;multimedia software developer;;373;;14.10.2013;71;2;TODO;Danach habe ich mir nochmals die alte Preview angesehen, diese stockte wie gehabt.;71
OMQ;email;DE;multimedia software developer;;374;;14.10.2013;71;2;TODO;"Wir besitzen Neu einen Systech EMVR-QS154 VE Complete EMV Chipkartenleser,
Leider
koennen wir auf Warehouse Sales firstclas 19 sowie mit einem Testprogramm Warehouse
Sales Xtra L7 die Abläufe nicht bearbeiten, da sie stocken.";71
OMQ;email;DE;multimedia software developer;;375;;14.10.2013;71;2;TODO;"Wenn ich eine Produkt Prozesspreview mit mehreren Prozessen erstelle, stocken meine Prozesse beim
Anzeigen fürchterlich.";71
OMQ;email;DE;multimedia software developer;;376;;14.10.2013;71;2;TODO;Nun habe ich das Problem, dass sich das Projekt nur noch einmal halbwegs vernünftig anzeigen lässt. (1x nach Neustart des Programms) Bei allen weiteren Versuchen werden nur noch die Zahlen angezeigt.;71
OMQ;email;DE;multimedia software developer;;377;;14.10.2013;71;2;TODO;Schon einfaches Umschreiben eines Auftrags kann dazu führen, dass die Vorschau stockt und Speicherfehler erzeugt.;71
OMQ;email;DE;multimedia software developer;;378;;14.10.2013;71;2;TODO;wenn ich mit der Overlay und ved backcalculating einstellung arbeite. Dann stockt mein Prozess bei großen Eingabedaten extrem.;71
OMQ;email;DE;multimedia software developer;;379;;14.10.2013;71;2;TODO;"Ich habe in der Vergangenheit oft Rundunkskorrekturen (ich arbeite praktisch nur mit CWVEMX) durchführen müssen und danach stockt die Ausgabe und wird nicht mehr ""flüssig"" dargestellt.";71
OMQ;email;DE;multimedia software developer;;380;;14.10.2013;33;7;TODO;"Eine Speicheranfrage ist
ungültig. Eventuell ist kein Speicher mehr verfuegbar oder ein
internes Problem ist aufgetreten.";33
OMQ;email;DE;multimedia software developer;;381;;14.10.2013;33;7;TODO;speicheranfrage ungültig;33
OMQ;email;DE;multimedia software developer;;382;;14.10.2013;33;7;TODO;"Immer wieder beendet sich das Programm ohne eine für mich erkennbaren Grund. Dabei schreibt das Programm unter anderem:
 
""Eine Speicheranfrage ist ungültig. Eventuell ist kein Speicher mehr verfügbar, oder ein internes Problem ist aufgetreten.""";33
OMQ;email;DE;multimedia software developer;;383;;14.10.2013;33;7;TODO;"Jetzt habe ich leider das Problem, dass ich ein
bereits angefangenes Projekt beim wieder oeffnen also um es z.B. Tage
spaeter weiter zu bearbeiten zu koennen, eine Fehlermeldung
bekomme.

Eine Speicheranfrage ist ungültig. Eventuell
ist kein Speicher mehr verfuegbar oder ein internes Problem ist
aufgetragen.";33
OMQ;email;DE;multimedia software developer;;384;;14.10.2013;33;7;TODO;Es wird unheimlich viel Arbeitsspeicher benötigt und oft und in unregelmäßigen Abständen kommt eine Meldung, welche beschreibt, dass eine Speicheranfrage ungültig ist und das Programm geschlossen werden muss.;33
OMQ;email;DE;multimedia software developer;;385;;14.10.2013;33;7;TODO;Die Speicheranfrage ist ungültig. Kernel...Adresse...;33
OMQ;email;DE;multimedia software developer;;386;;14.10.2013;33;7;TODO;"Leider habe ich
irgendwann staendig die Meldung bekommen ""Speicheranfrage
ungültig..."" und ich konnte das Projekt nicht fertig stellen.";33
OMQ;email;DE;multimedia software developer;;387;;14.10.2013;33;7;TODO;"aber an ca. 22. Stelle in der Gesamtansicht
erscheint
eine Fehlermeldung ""Speicheranfrage ungültig"".";33
OMQ;email;DE;multimedia software developer;;388;;14.10.2013;33;7;TODO;"Fehler ""eine speicheranfrage ist ungültig"" in einigen
programmsituationen.";33
OMQ;email;DE;multimedia software developer;;389;;14.10.2013;33;7;TODO;"Fehlermeldung:
Eine Speicheranfrage ist ungültig. Eventuell ist kein
Speicher mehr verfuegbar oder ein internes Problem ist aufgetreten.";33
OMQ;email;DE;multimedia software developer;;390;;14.10.2013;33;7;TODO;"Beim Brennversuch erscheinen, nachdem das Verschlüsseln lt. Fortschrittsanzeige
zu 75% erfolgt ist, die Hinweise: ""Speicheranfrage ungültig""
sowie ""Fehler beim Verschlüsseln. Es konnten keine Dateien gefunden werden"".";33
OMQ;email;DE;multimedia software developer;;391;;14.10.2013;33;7;TODO;bei o.a. Programm bekomme ich die Fehlermeldung: Speicheranfrage ist ungültig etc.;33
OMQ;email;DE;multimedia software developer;;392;;14.10.2013;33;7;TODO;"Ich habe Windows 7 (64 bit) und bekomme immer wieder die Fehlermeldung, dass eine Speicheranfrage ungültig ist (oder ein internes Problem ist aufgetreten) wenn ich einen Verkaufsprozess

(prc-Datei) einfügen möchte.";33
OMQ;email;DE;multimedia software developer;;393;;14.10.2013;33;7;TODO;"Das Processing startet, nach kurzer Zeit erscheint die
Fehlermeldung: eine Speicheranfrage ist ungültig.";33
OMQ;email;DE;multimedia software developer;;394;;14.10.2013;33;7;TODO;Beim Erzeugen: Speicheranfrage klappt nicht.;33
